0 0 1 28 -42 3 3 2 1 -1 -1
1 0 1 13 6 3 3 2 1 -1 -1
2 0 1 -8 27 3 3 2 1 -1 -1
3 0 1 48 37 3 3 2 1 -1 -1
4 0 1 12 3 3 3 2 1 -1 -1
5 0 1 29 -2 3 3 2 1 -1 -1
6 0 1 20 -4 3 3 2 1 -1 -1
7 0 1 10 -21 3 3 2 1 -1 -1
8 0 1 -33 -41 3 3 2 1 -1 -1
9 0 1 18 -44 3 3 2 1 -1 -1
10 0 1 -16 14 3 3 2 1 -1 -1
11 0 1 20 25 3 3 2 1 -1 -1
12 0 1 -39 -41 3 3 2 1 -1 -1
13 0 1 -48 48 3 3 2 1 -1 -1
14 0 1 -4 35 3 3 2 1 -1 -1
15 0 1 48 27 3 3 2 1 -1 -1
16 0 1 -42 35 3 3 2 1 -1 -1
17 0 1 -17 46 3 3 2 1 -1 -1
18 0 1 -10 -28 3 3 2 1 -1 -1
19 0 1 -23 -25 3 3 2 1 -1 -1
20 0 1 19 -24 3 3 2 1 -1 -1
21 0 1 -47 20 3 3 2 1 -1 -1
22 0 1 35 47 3 3 2 1 -1 -1
23 0 1 -13 41 3 3 2 1 -1 -1
24 0 1 21 32 3 3 2 1 -1 -1
25 0 1 -12 -21 3 3 2 1 -1 -1
26 0 1 -37 34 3 3 2 1 -1 -1
27 0 1 16 14 3 3 2 1 -1 -1
28 0 1 -10 3 3 3 2 1 -1 -1
29 0 1 -24 20 3 3 2 1 -1 -1
30 0 1 -41 30 3 3 2 1 -1 -1
31 0 1 8 45 3 3 2 1 -1 -1
32 0 1 40 -2 3 3 2 1 -1 -1
33 0 1 7 -41 3 3 2 1 -1 -1
34 0 1 8 -11 3 3 2 1 -1 -1
35 0 1 -5 9 3 3 2 1 -1 -1
36 0 1 1 49 3 3 2 1 -1 -1
37 0 1 42 12 3 3 2 1 -1 -1
38 0 1 29 35 3 3 2 1 -1 -1
39 0 1 -11 6 3 3 2 1 -1 -1
40 0 1 35 33 3 3 2 1 -1 -1
41 0 1 19 31 3 3 2 1 -1 -1
42 0 1 25 -30 3 3 2 1 -1 -1
43 0 1 31 -44 3 3 2 1 -1 -1
44 0 1 -5 -49 3 3 2 1 -1 -1
45 0 1 9 2 3 3 2 1 -1 -1
46 0 1 1 20 3 3 2 1 -1 -1
47 0 1 -33 47 3 3 2 1 -1 -1
48 0 1 1 -7 3 3 2 1 -1 -1
49 0 1 -5 28 3 3 2 1 -1 -1
50 0 1 -48 37 3 3 2 1 -1 -1
51 0 1 37 5 3 3 2 1 -1 -1
52 0 1 15 21 3 3 2 1 -1 -1
53 0 1 -1 -14 3 3 2 1 -1 -1
54 0 1 19 -43 3 3 2 1 -1 -1
55 0 1 9 -41 3 3 2 1 -1 -1
56 0 1 -18 -35 3 3 2 1 -1 -1
57 0 1 25 -7 3 3 2 1 -1 -1
58 0 1 10 9 3 3 2 1 -1 -1
59 0 1 -44 -41 3 3 2 1 -1 -1
60 0 1 -14 26 3 3 2 1 -1 -1
61 0 1 27 -22 3 3 2 1 -1 -1
62 0 1 -26 -19 3 3 2 1 -1 -1
63 0 1 1 11 3 3 2 1 -1 -1
64 0 1 46 -30 3 3 2 1 -1 -1
65 0 1 -19 -5 3 3 2 1 -1 -1
66 0 1 -26 17 3 3 2 1 -1 -1
67 0 1 -16 -19 3 3 2 1 -1 -1
68 0 1 -36 -33 3 3 2 1 -1 -1
69 0 1 -13 4 3 3 2 1 -1 -1
70 0 1 42 47 3 3 2 1 -1 -1
71 0 1 36 -44 3 3 2 1 -1 -1
72 0 1 -45 13 3 3 2 1 -1 -1
73 0 1 1 -34 3 3 2 1 -1 -1
74 0 1 1 23 3 3 2 1 -1 -1
75 0 1 -19 37 3 3 2 1 -1 -1
76 0 1 -3 -6 3 3 2 1 -1 -1
77 0 1 -8 36 3 3 2 1 -1 -1
78 0 1 -43 2 3 3 2 1 -1 -1
79 0 1 29 31 3 3 2 1 -1 -1
80 0 1 22 -32 3 3 2 1 -1 -1
81 0 1 -42 42 3 3 2 1 -1 -1
82 0 1 47 3 3 3 2 1 -1 -1
83 0 1 18 -11 3 3 2 1 -1 -1
84 0 1 27 21 3 3 2 1 -1 -1
85 0 1 -17 -14 3 3 2 1 -1 -1
86 0 1 5 -10 3 3 2 1 -1 -1
87 0 1 -36 43 3 3 2 1 -1 -1
88 0 1 -24 -2 3 3 2 1 -1 -1
89 0 1 -2 -45 3 3 2 1 -1 -1
90 0 1 -10 21 3 3 2 1 -1 -1
91 0 1 -35 1 3 3 2 1 -1 -1
92 0 1 18 -28 3 3 2 1 -1 -1
93 0 1 -1 -10 3 3 2 1 -1 -1
94 0 1 31 41 3 3 2 1 -1 -1
95 0 1 -34 -36 3 3 2 1 -1 -1
96 0 1 5 23 3 3 2 1 -1 -1
97 0 1 -7 43 3 3 2 1 -1 -1
98 0 1 -48 -48 3 3 2 1 -1 -1
99 0 1 -21 -33 3 3 2 1 -1 -1
100 0 1 9 37 3 3 2 1 -1 -1
101 0 1 34 -29 3 3 2 1 -1 -1
102 0 1 21 22 3 3 2 1 -1 -1
103 0 1 8 22 3 3 2 1 -1 -1
104 0 1 -24 -30 3 3 2 1 -1 -1
105 0 1 8 41 3 3 2 1 -1 -1
106 0 1 -29 12 3 3 2 1 -1 -1
107 0 1 10 46 3 3 2 1 -1 -1
108 0 1 31 -40 3 3 2 1 -1 -1
109 0 1 15 6 3 3 2 1 -1 -1
110 0 1 29 18 3 3 2 1 -1 -1
111 0 1 -23 -39 3 3 2 1 -1 -1
112 0 1 39 -43 3 3 2 1 -1 -1
113 0 1 48 -29 3 3 2 1 -1 -1
114 0 1 35 -45 3 3 2 1 -1 -1
115 0 1 47 -49 3 3 2 1 -1 -1
116 0 1 -37 -36 3 3 2 1 -1 -1
117 0 1 48 -2 3 3 2 1 -1 -1
118 0 1 -49 21 3 3 2 1 -1 -1
119 0 1 26 -6 3 3 2 1 -1 -1
120 0 1 -13 20 3 3 2 1 -1 -1
121 0 1 -22 16 3 3 2 1 -1 -1
122 0 1 13 2 3 3 2 1 -1 -1
123 0 1 -23 -14 3 3 2 1 -1 -1
124 0 1 48 16 3 3 2 1 -1 -1
125 0 1 3 3 3 3 2 1 -1 -1
126 0 1 23 -16 3 3 2 1 -1 -1
127 0 1 -35 29 3 3 2 1 -1 -1
128 0 1 5 27 3 3 2 1 -1 -1
129 0 1 38 33 3 3 2 1 -1 -1
130 0 1 23 7 3 3 2 1 -1 -1
131 0 1 46 19 3 3 2 1 -1 -1
132 0 1 8 47 3 3 2 1 -1 -1
133 0 1 -33 -40 3 3 2 1 -1 -1
134 0 1 -17 19 3 3 2 1 -1 -1
135 0 1 29 6 3 3 2 1 -1 -1
136 0 1 41 2 3 3 2 1 -1 -1
137 0 1 -4 41 3 3 2 1 -1 -1
138 0 1 14 -22 3 3 2 1 -1 -1
139 0 1 -23 -34 3 3 2 1 -1 -1
140 0 1 -45 -1 3 3 2 1 -1 -1
141 0 1 21 -49 3 3 2 1 -1 -1
142 0 1 -26 -32 3 3 2 1 -1 -1
143 0 1 -19 11 3 3 2 1 -1 -1
144 0 1 24 21 3 3 2 1 -1 -1
145 0 1 -16 26 3 3 2 1 -1 -1
146 0 1 14 29 3 3 2 1 -1 -1
147 0 1 10 4 3 3 2 1 -1 -1
148 0 1 -36 5 3 3 2 1 -1 -1
149 0 1 24 17 3 3 2 1 -1 -1
150 0 1 29 45 3 3 2 1 -1 -1
151 0 1 19 44 3 3 2 1 -1 -1
152 0 1 -24 -38 3 3 2 1 -1 -1
153 0 1 -17 27 3 3 2 1 -1 -1
154 0 1 39 -21 3 3 2 1 -1 -1
155 0 1 5 -29 3 3 2 1 -1 -1
156 0 1 -25 -8 3 3 2 1 -1 -1
157 0 1 35 27 3 3 2 1 -1 -1
158 0 1 -26 -14 3 3 2 1 -1 -1
159 0 1 21 -15 3 3 2 1 -1 -1
160 0 1 41 15 3 3 2 1 -1 -1
161 0 1 15 -25 3 3 2 1 -1 -1
162 0 1 4 -49 3 3 2 1 -1 -1
163 0 1 -12 36 3 3 2 1 -1 -1
164 0 1 -38 14 3 3 2 1 -1 -1
165 0 1 -45 32 3 3 2 1 -1 -1
166 0 1 -38 29 3 3 2 1 -1 -1
167 0 1 14 39 3 3 2 1 -1 -1
168 0 1 -12 28 3 3 2 1 -1 -1
169 0 1 -48 31 3 3 2 1 -1 -1
170 0 1 7 -3 3 3 2 1 -1 -1
171 0 1 -28 -27 3 3 2 1 -1 -1
172 0 1 34 21 3 3 2 1 -1 -1
173 0 1 -11 -43 3 3 2 1 -1 -1
174 0 1 25 15 3 3 2 1 -1 -1
175 0 1 -10 43 3 3 2 1 -1 -1
176 0 1 -9 44 3 3 2 1 -1 -1
177 0 1 -30 17 3 3 2 1 -1 -1
178 0 1 -12 3 3 3 2 1 -1 -1
179 0 1 2 -32 3 3 2 1 -1 -1
180 0 1 -27 41 3 3 2 1 -1 -1
181 0 1 -13 -32 3 3 2 1 -1 -1
182 0 1 -5 -47 3 3 2 1 -1 -1
183 0 1 31 -33 3 3 2 1 -1 -1
184 0 1 6 -4 3 3 2 1 -1 -1
185 0 1 -17 43 3 3 2 1 -1 -1
186 0 1 -33 -39 3 3 2 1 -1 -1
187 0 1 48 19 3 3 2 1 -1 -1
188 0 1 -19 19 3 3 2 1 -1 -1
189 0 1 -26 -40 3 3 2 1 -1 -1
190 0 1 -31 48 3 3 2 1 -1 -1
191 0 1 48 -18 3 3 2 1 -1 -1
192 0 1 -27 -4 3 3 2 1 -1 -1
193 0 1 -42 25 3 3 2 1 -1 -1
194 0 1 45 48 3 3 2 1 -1 -1
195 0 1 18 42 3 3 2 1 -1 -1
196 0 1 46 0 3 3 2 1 -1 -1
197 0 1 29 32 3 3 2 1 -1 -1
198 0 1 24 -35 3 3 2 1 -1 -1
